10-01-2022 20:25:52.167 INFO  c.e.x.controller.XmlController.parseProjectByPath - Run into API: /pathParse
10-01-2022 20:25:52.188 INFO  c.e.x.controller.XmlController.parseProjectByPath - Start building xml tree...
10-01-2022 20:25:52.499 INFO  c.e.x.controller.XmlController.parseProjectByPath - Done parsing xml tree...
10-01-2022 20:25:52.545 INFO  c.e.x.controller.XmlController.parseProjectByPath - Parsing xml nodes done in 376 ms!
10-01-2022 20:25:52.545 INFO  c.e.x.controller.XmlController.parseProjectByPath - Recalculating xmlNode id by javaNode id...
10-01-2022 20:26:03.458 INFO  c.e.x.controller.XmlController.analyzeDependency - Run into API: /dependency
10-01-2022 20:26:03.461 INFO  c.e.x.controller.XmlController.analyzeDependency - Analyzing dependency...
10-01-2022 20:26:03.860 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[group.form.parent] with value messages
10-01-2022 20:26:03.861 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration] with value breadcrumb
10-01-2022 20:26:03.862 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[group.form.name] with value messages
10-01-2022 20:26:03.862 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[yes] with value menu
10-01-2022 20:26:03.863 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[delete] with value menu
10-01-2022 20:26:03.863 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[detailing] with value breadcrumb
10-01-2022 20:26:03.864 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration.groups] with value breadcrumb
10-01-2022 20:26:03.864 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[group.form.roles] with value messages
10-01-2022 20:26:03.865 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[edit] with value menu
10-01-2022 20:26:03.865 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[form.active] with value messages
10-01-2022 20:26:03.867 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[deleting] with value breadcrumb
10-01-2022 20:26:03.868 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration] with value breadcrumb
10-01-2022 20:26:03.869 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[group.form.name] with value messages
10-01-2022 20:26:03.869 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[group.form.parent] with value messages
10-01-2022 20:26:03.870 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[back] with value menu
10-01-2022 20:26:03.871 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[save] with value menu
10-01-2022 20:26:03.872 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration.groups] with value breadcrumb
10-01-2022 20:26:03.872 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[form.active] with value messages
10-01-2022 20:26:03.873 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[editing] with value breadcrumb
10-01-2022 20:26:03.874 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[adding] with value breadcrumb
10-01-2022 20:26:03.874 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[update] with value menu
10-01-2022 20:26:03.875 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[group.form.roles] with value messages
10-01-2022 20:26:03.875 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.active] with value messages
10-01-2022 20:26:03.875 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.inactive] with value messages
10-01-2022 20:26:03.875 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[delete] with value menu
10-01-2022 20:26:03.877 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.empty] with value messages
10-01-2022 20:26:03.877 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[search] with value menu
10-01-2022 20:26:03.878 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[filter.group] with value messages
10-01-2022 20:26:03.878 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[edit] with value menu
10-01-2022 20:26:03.879 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration.groups] with value breadcrumb
10-01-2022 20:26:03.879 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[new] with value menu
10-01-2022 20:26:03.879 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.actions] with value messages
10-01-2022 20:26:03.880 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration] with value breadcrumb
10-01-2022 20:26:03.880 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[group.list.name] with value messages
10-01-2022 20:26:03.880 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[yes] with value menu
10-01-2022 20:26:03.881 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[delete] with value menu
10-01-2022 20:26:03.881 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.name] with value messages
10-01-2022 20:26:03.881 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration] with value breadcrumb
10-01-2022 20:26:03.881 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[deleting] with value breadcrumb
10-01-2022 20:26:03.881 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.password] with value messages
10-01-2022 20:26:03.882 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[detailing] with value breadcrumb
10-01-2022 20:26:03.882 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[form.active] with value messages
10-01-2022 20:26:03.882 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration.users] with value breadcrumb
10-01-2022 20:26:03.882 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[edit] with value menu
10-01-2022 20:26:03.882 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.username] with value messages
10-01-2022 20:26:03.882 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.email] with value messages
10-01-2022 20:26:03.882 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.group] with value messages
10-01-2022 20:26:03.883 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.group] with value messages
10-01-2022 20:26:03.883 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[form.active] with value messages
10-01-2022 20:26:03.883 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration.users] with value breadcrumb
10-01-2022 20:26:03.883 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.password] with value messages
10-01-2022 20:26:03.883 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration] with value breadcrumb
10-01-2022 20:26:03.883 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[editing] with value breadcrumb
10-01-2022 20:26:03.884 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[back] with value menu
10-01-2022 20:26:03.884 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[save] with value menu
10-01-2022 20:26:03.884 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[adding] with value breadcrumb
10-01-2022 20:26:03.884 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.email] with value messages
10-01-2022 20:26:03.884 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[update] with value menu
10-01-2022 20:26:03.884 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.username] with value messages
10-01-2022 20:26:03.884 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.form.name] with value messages
10-01-2022 20:26:03.885 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration] with value breadcrumb
10-01-2022 20:26:03.885 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[search] with value menu
10-01-2022 20:26:03.885 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[edit] with value menu
10-01-2022 20:26:03.885 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[filter.user] with value messages
10-01-2022 20:26:03.886 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.active] with value messages
10-01-2022 20:26:03.886 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[delete] with value menu
10-01-2022 20:26:03.886 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.actions] with value messages
10-01-2022 20:26:03.887 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[configuration.users] with value breadcrumb
10-01-2022 20:26:03.887 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.empty] with value messages
10-01-2022 20:26:03.887 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.list.username] with value messages
10-01-2022 20:26:03.887 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[new] with value menu
10-01-2022 20:26:03.887 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.inactive] with value messages
10-01-2022 20:26:03.888 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[user.list.name] with value messages
10-01-2022 20:26:03.888 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[dashboard.goals.expenses] with value messages
10-01-2022 20:26:03.888 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[dashboard.goals.revenues] with value messages
10-01-2022 20:26:03.889 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[dashboard] with value breadcrumb
10-01-2022 20:26:03.890 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[update] with value menu
10-01-2022 20:26:03.890 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[close] with value menu
10-01-2022 20:26:03.890 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[yes] with value menu
10-01-2022 20:26:03.891 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[no] with value menu
10-01-2022 20:26:03.891 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[closing.dialog.message] with value messages
10-01-2022 20:26:03.891 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[closing.dialog.title] with value messages
10-01-2022 20:26:03.891 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[close] with value menu
10-01-2022 20:26:03.892 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.closings] with value breadcrumb
10-01-2022 20:26:03.892 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[cancel] with value menu
10-01-2022 20:26:03.892 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[closing.form.balance] with value messages
10-01-2022 20:26:03.892 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial] with value breadcrumb
10-01-2022 20:26:03.892 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[closing.form.message] with value messages
10-01-2022 20:26:03.894 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[process] with value menu
10-01-2022 20:26:03.894 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[closing.form.revenues] with value messages
10-01-2022 20:26:03.895 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[closing.form.expenses] with value messages
10-01-2022 20:26:03.895 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial] with value breadcrumb
10-01-2022 20:26:03.896 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[detailing] with value breadcrumb
10-01-2022 20:26:03.896 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[back] with value menu
10-01-2022 20:26:03.896 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[search] with value menu
10-01-2022 20:26:03.896 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[detail] with value menu
10-01-2022 20:26:03.897 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[close] with value menu
10-01-2022 20:26:03.897 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[pay] with value menu
10-01-2022 20:26:03.897 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.empty] with value messages
10-01-2022 20:26:03.898 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial] with value breadcrumb
10-01-2022 20:26:03.898 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements] with value breadcrumb
10-01-2022 20:26:03.899 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[launches] with value menu
10-01-2022 20:26:03.899 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[edit] with value menu
10-01-2022 20:26:03.899 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial] with value breadcrumb
10-01-2022 20:26:03.900 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[deleting] with value breadcrumb
10-01-2022 20:26:03.900 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[detailing] with value breadcrumb
10-01-2022 20:26:03.900 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[yes] with value menu
10-01-2022 20:26:03.900 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements.fixed] with value breadcrumb
10-01-2022 20:26:03.900 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[delete] with value menu
10-01-2022 20:26:03.900 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[cancel] with value menu
10-01-2022 20:26:03.901 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[apportionment.dialog.title] with value messages
10-01-2022 20:26:03.901 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[add] with value menu
10-01-2022 20:26:03.901 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[close] with value menu
10-01-2022 20:26:03.901 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.empty] with value messages
10-01-2022 20:26:03.901 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[launch.dialog.title] with value messages
10-01-2022 20:26:03.901 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[launch] with value menu
10-01-2022 20:26:03.901 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[cancel] with value menu
10-01-2022 20:26:03.902 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.empty] with value messages
10-01-2022 20:26:03.902 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[contact.list.type] with value messages
10-01-2022 20:26:03.902 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[contact.dialog.title] with value messages
10-01-2022 20:26:03.903 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[contact.list.name] with value messages
10-01-2022 20:26:03.903 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[filter.contact] with value messages
10-01-2022 20:26:03.903 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[contact.list.document] with value messages
10-01-2022 20:26:03.904 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[adding] with value breadcrumb
10-01-2022 20:26:03.904 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements] with value breadcrumb
10-01-2022 20:26:03.904 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial] with value breadcrumb
10-01-2022 20:26:03.904 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[detailing] with value breadcrumb
10-01-2022 20:26:03.905 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements.fixed] with value breadcrumb
10-01-2022 20:26:03.905 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[back] with value menu
10-01-2022 20:26:03.905 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[update] with value menu
10-01-2022 20:26:03.905 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[editing] with value breadcrumb
10-01-2022 20:26:03.905 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[save] with value menu
10-01-2022 20:26:03.906 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.actions] with value messages
10-01-2022 20:26:03.906 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements] with value breadcrumb
10-01-2022 20:26:03.906 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[launch] with value menu
10-01-2022 20:26:03.906 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[edit] with value menu
10-01-2022 20:26:03.906 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial] with value breadcrumb
10-01-2022 20:26:03.907 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[search] with value menu
10-01-2022 20:26:03.907 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[detail] with value menu
10-01-2022 20:26:03.907 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[delete] with value menu
10-01-2022 20:26:03.907 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.empty] with value messages
10-01-2022 20:26:03.907 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements.fixed] with value breadcrumb
10-01-2022 20:26:03.907 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[new] with value menu
10-01-2022 20:26:03.907 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[yes] with value menu
10-01-2022 20:26:03.908 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[delete] with value menu
10-01-2022 20:26:03.908 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements.period] with value breadcrumb
10-01-2022 20:26:03.908 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[deleting] with value breadcrumb
10-01-2022 20:26:03.908 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[detailing] with value breadcrumb
10-01-2022 20:26:03.908 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[pay] with value menu
10-01-2022 20:26:03.908 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements] with value breadcrumb
10-01-2022 20:26:03.908 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[edit] with value menu
10-01-2022 20:26:03.909 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial] with value breadcrumb
10-01-2022 20:26:03.909 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[add] with value menu
10-01-2022 20:26:03.909 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[cancel] with value menu
10-01-2022 20:26:03.909 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[apportionment.dialog.title] with value messages
10-01-2022 20:26:03.909 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[ok] with value menu
10-01-2022 20:26:03.909 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[payment.dialog.title] with value messages
10-01-2022 20:26:03.909 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[payment.dialog.confirmation] with value messages
10-01-2022 20:26:03.910 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[close] with value menu
10-01-2022 20:26:03.910 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[contact.list.type] with value messages
10-01-2022 20:26:03.910 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[contact.list.document] with value messages
10-01-2022 20:26:03.910 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[contact.list.name] with value messages
10-01-2022 20:26:03.910 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[filter.contact] with value messages
10-01-2022 20:26:03.911 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[contact.dialog.title] with value messages
10-01-2022 20:26:03.911 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: messages call injectedBean: messages[list.empty] with value messages
10-01-2022 20:26:03.912 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[back] with value menu
10-01-2022 20:26:03.912 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements] with value breadcrumb
10-01-2022 20:26:03.912 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements.period.payment] with value breadcrumb
10-01-2022 20:26:03.912 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial] with value breadcrumb
10-01-2022 20:26:03.912 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[pay] with value menu
10-01-2022 20:26:03.913 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[pay] with value menu
10-01-2022 20:26:03.913 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements.period] with value breadcrumb
10-01-2022 20:26:03.913 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[editing] with value breadcrumb
10-01-2022 20:26:03.913 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[back] with value menu
10-01-2022 20:26:03.913 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: menu call injectedBean: menu[update] with value menu
10-01-2022 20:26:03.913 INFO  c.e.x.service.PropertiesServiceImpl.analyzeDependencies - Bean: breadcrumb call injectedBean: breadcrumb[financial.movements.period] with value breadcrumb
